,id,sentiment,sentence,ticker,call_title,speaker,call_section,call_datetime,call_date,call_time
2088,3659,,"Hi, everyone.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Krista Bessinger,presentation,2019-10-24 08:00:00,2019-10-24,08:00:00
2089,2008,," Yes, I would say that your EBIT impact seems to be on the low end maybe you're talking about the net income impact so from an EBIT prospective set up for, you going to talk about growth number there.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
2090,4815,,"Trust and investment fees were down $9 million, growth and retail brokerage advisory fees, asset base fees in our asset management business and investment banking fees was offset by the decline in trust and investment fees as a result of the sale of our IRT business.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2091,47,,"We expect this lever to become a bigger driver over time as we gain more experience gathering customer insight, while continuing to expand our digital platform.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
2092,3076,,I would like to welcome everyone to Starbucks Coffee Company's Fourth Quarter and Fiscal Year 2019 Conference Call.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-30 16:30:00,2019-10-30,16:30:00
2093,397,,"I mean, a lot of these things will take time because you’re talking about long-term relationship with suppliers, but I expect we’ll be able to talk next year about even more savings from the efforts of the supply chain team.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2094,1507,,Good morning.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
2095,3218,,Yet portfolio investment returns remained very robust demonstrating Starbucks' resonance with China's growing middle class.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2096,3774,,Next question please.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Krista Bessinger,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2097,4255,," Hey, Jonathan.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2098,3833,,So I know we’re not going to talk about specific guidance for 2020 here.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ross Sandler,question,2019-10-24 08:00:00,2019-10-24,08:00:00
2099,4576,,If you'd give us some more color on that.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Jay Sole,question,2019-11-04 08:30:00,2019-11-04,08:30:00
2100,986,,Thanks so much.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",John Cummings,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2101,3461,,And then the new Starbucks Rewards which we're calling Starbucks Rewards 4.0 we're seeing good performance in our 90-day active consumers.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Roz Brewer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
2102,4716,,"Sir, you may begin the conference.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Operator,operator_instruction,2019-10-15 11:00:00,2019-10-15,11:00:00
2103,4444,," Thanks, Bob.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2104,4955,,"Staying on the loan growth topic, you saw some pretty good declines in the commercial real estate portfolios this quarter again and just want to get your updated thoughts there, that's the one area that you're expect to see some runoff still or another words lack of growth, I guess?",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Pancari,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2105,237,,"And more broadly, even beyond this quarter, how do you view that leverage point going forward?",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",David Palmer,question,2019-10-22 16:30:00,2019-10-22,16:30:00
2106,1104,,Moving to cash.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2107,2731,,"With that, we will now open the call for questions.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,presentation,2019-08-15 17:30:00,2019-08-15,17:30:00
2108,802,,It's about how you get recommendations and marketing after you've purchased something.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Bret Taylor,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2109,4835,,"Turning to our Business segments starting on page 19, community banking earnings declined $2.1 billion from the second quarter, primarily driven by higher operating losses reflecting higher litigation accruals.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2110,4943,," I mean within the relevant range of expectations of loan and deposit growth, I wouldn't think of the asset cap as being as really coming into play in our forecast horizon, in part, because there are plenty of levers that we can pull that don't have real customer impact in terms of consumers and our business customers, and we've talked about some of those before in terms of some of the institutional deposits that we take or other wholesale funding that we use, and then, there are some assets that don't work that hard for us from a balance sheet perspective.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
2111,2856,,And so that phase of growth of AI is the phase that we’re about to enter into.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Jen-Hsun Huang,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
2112,1737,,"Could you just talk a little bit about those, aside from just the things like launch, but did you make any adjustments to pre existing warranties in North America?",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Rod Lache,question,2019-10-29 10:00:00,2019-10-29,10:00:00
2113,3504,,"And just the comments that we're being made on accretion after buyback, just seem to be interesting that they were made at all.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",John Ivankoe,question,2019-10-30 16:30:00,2019-10-30,16:30:00
2114,5148,,Do you feel like it's the start of the rebalancing of that auto business?,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Betsy Graseck,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2115,4522,," Hey, guys.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Paul Lejuez,question,2019-11-04 08:30:00,2019-11-04,08:30:00
2116,3214,,These results demonstrate our potential to outperform our long-term model.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2117,34,,I’m so proud of the collective efforts of our teams rolling out this new premium steak.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
2118,2204,, Yes.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Greg McGreevey,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2119,2733,, [Operator Instructions] And your first question comes from the line of C.J.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Operator,operator_instruction,2019-08-15 17:30:00,2019-08-15,17:30:00
2120,564,,And that's what we're doing.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2121,4259,,"We're excited about 2020, but we'll be giving more color on that in early February.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2122,74,,This deferral is lower than previous quarters due to a combination of an increase in free entrée redemptions as guests earned enough points and an adjustment and breakage rate assumption for chips and guacamole now that we have more history.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
2123,855,,"I wanted just Keith Block opinion on or perspective on potential synergies from the recent acquisitions particularly Tableau, given the success you guys have seen with MuleSoft over the past year, where should we expect sort of the biggest synergies?",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Keith Weiss,question,2019-08-22 17:00:00,2019-08-22,17:00:00
2124,309,,So we’re seeing frequency compression and we’re seeing new users coming in.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2125,2334,,So we have $1 billion of cash in excess of what is required from a regulatory perspective.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Greg McGreevey,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2126,282,,"And then just on carne asada, is this – was this intended to be an LTO or what – why are you running out of product and is it just temporary or is it, you’re just going to pause this in-and-out?",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",John Glass,question,2019-10-22 16:30:00,2019-10-22,16:30:00
2127,2514,,And I guess the question is how is your approach different today versus say two years ago and what might be most different as you look out over the next two to three years?,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Michael Cyprys,question,2019-10-23 09:00:00,2019-10-23,09:00:00
2128,3973,,"First on the impact from the couple of things that we pointed out, so the three or more points that we mentioned that was all from the product related issues that we went through.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2129,547,,"And hello everybody, I'm actually in Geneva, Switzerland and the team is in San Francisco.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2130,3108,,"With more than 31,000 stores in 82 markets welcoming over 100 million customer occasions each week and enabling over one billion digital customer occasions per year, Starbucks is a part of our customers' everyday routines around the world.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Kevin Johnson,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2131,3811,,"Thanks, Jack.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Heath Terry,question,2019-10-24 08:00:00,2019-10-24,08:00:00
2132,1158,,"Orders were mainly driven by onshore, up 19% including $500 million of Cypress orders and the offshore EDF deal of $700 million.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2133,1680,,The underlying EPS and free cash flow guidance is consistent with the range given in January.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2134,720,,"Marc, I wanted to ask you, we're witnessing such a bifurcation in the retailer's results this year.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Murphy,question,2019-08-22 17:00:00,2019-08-22,17:00:00
2135,291,,Okay.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",John Glass,question,2019-10-22 16:30:00,2019-10-22,16:30:00
2136,540,,As previously disclosed in our 8-K United Kingdom Competition and Market Authority or CMA is reviewing the transaction and has imposed a whole separate order pending completion of its review.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",John Cummings,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2137,2471,,It’s going to start picking up next year.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2138,1036,,We're doing what we said we would do.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2139,4316,,But I think it's really holistic.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2140,1047,,"At Renewable Energy, we're well positioned to capitalize on the energy transition.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2141,3382,,"And then with respect to China, if you could just talk about investments there and maybe even the product mix, you talked about as being unfavorable.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Sara Senatore,question,2019-10-30 16:30:00,2019-10-30,16:30:00
2142,3230,,"So in summary, our fiscal 2019 results not only reinforce our confidence in the strategies we're implementing to grow the business, but also demonstrate the robustness of our long-term double-digit EPS growth algorithm.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Pat Grismer,presentation,2019-10-30 16:30:00,2019-10-30,16:30:00
2143,60,,The result is our employees putting their best foot forward and remaining focused on our core fundamentals.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
2144,3697,,"To address this, we went back to a feature only Twitter experts make use of lists.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,presentation,2019-10-24 08:00:00,2019-10-24,08:00:00
2145,5141,,So just wondering if there was something else?,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Betsy Graseck,question,2019-10-15 11:00:00,2019-10-15,11:00:00
2146,1189,,"Healthcare Systems revenue was up 3% organically with strong growth in Japan and Latin America, partially offset by pressure in China and the Middle East.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2147,4804,,"These increases were partially offset by a $2.5 billion reduction in corporate Treasury deposits, the second consecutive quarter of declines.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2148,4788,,Junior lien mortgage loans were down $1.2 billion from the second quarter as pay downs continue outpaces new originations.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2149,2243,,"So yes, so all the systems have converted over to our systems from Oppenheimer.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
2150,535,,"Some of our comments today may contain forward-looking statements, which are subject to risks, uncertainties and assumptions.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",John Cummings,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2151,4694,, Thanks.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Jared Orr,question,2019-11-04 08:30:00,2019-11-04,08:30:00
2152,4627,,"First one, I wanted to ask about, last quarter, you had mentioned weaning the consumer of some of the online promotions have been a little bit of a challenge and a drag on the business a little bit.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Omar Saad,question,2019-11-04 08:30:00,2019-11-04,08:30:00
2153,2680,,"This can enable mere human comprehension in real-time by chat box, intelligent personal assistants and search engines.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,presentation,2019-08-15 17:30:00,2019-08-15,17:30:00
2154,3079,,"[Operator Instructions] I will now turn the call over to Durga Doraisamy, Vice President of Investor Relations.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-30 16:30:00,2019-10-30,16:30:00
2155,581,,"Customer 360 includes amazing platform services such as absolutely leading artificial intelligence and breakthroughs, envision and voice, in mobility and security.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2156,2740,,Thank you.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",C.J. Muse,question,2019-08-15 17:30:00,2019-08-15,17:30:00
2157,195,, The next question comes from Nicole Miller of Piper Jaffray.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-22 16:30:00,2019-10-22,16:30:00
2158,1263,, [Operator Instructions] And from Bank of America we have Andrew Obin.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Operator,operator_instruction,2019-10-30 08:00:00,2019-10-30,08:00:00
2159,172,," A question about margins if I could, which is just about the fact that it’s been a little bit volatile this year, but in the end, very good margin expansion and maybe for the full year, EBIT margin on a recurring basis, maybe as much as high 100 to 200 basis points something in that range.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Sara Senatore,question,2019-10-22 16:30:00,2019-10-22,16:30:00
2160,4095,,"Good morning, everybody.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,presentation,2019-11-04 08:30:00,2019-11-04,08:30:00
2161,3787,,You mentioned Jack's comments.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2162,924,," Yes, absolutely.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Bret Taylor,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
2163,1013,,"Good morning, everyone, and thank you for joining us.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2164,3798,,So we have been both testing and also deploying tools around topics and interest to make it much easier to get into your interest faster without having to do all the work to find and follow those related accounts.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2165,1173,,Services orders were up 15%.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2166,1562,," And remember Josh that we -- I think we said even on the first quarter call, that one of the pleasant surprises is that the order book that we were anticipating, materializing in Power, particularly Gas Power this year looked like it was coming in earlier.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
2167,1641,,"Our full year, updating EPS diluted adjusted outlook is now on the range or $4.50 to $4.80, and our new adjusted automotive free cash flow guidance is zero to $1 billion.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
2168,3539,,And that's been a big piece of the discussions that we've been having here over the last 2.5 days with the Nestlé team and we're both very optimistic about the opportunity going forward.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",John Culver,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
2169,1430,,"It seems like the overall business was able to absorb the impact relatively well, with the exception maybe being China imaging.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Andrew Kaplowitz,question,2019-10-30 08:00:00,2019-10-30,08:00:00
2170,4052,,These statements are based on current expectations and are subject to uncertainties that could cause actual results to differ materially.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Lance Allega,presentation,2019-11-04 08:30:00,2019-11-04,08:30:00
2171,3769,,"So, no real changes there and as we think about next year, we think about a similar set of priorities from a big picture perspective, but it’s too early to lay out our specific plans or think about how that will all play out.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
2172,2933,,And software still continues to be improved on it.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Jen-Hsun Huang,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
2173,2217,,"But just when you look at some of the investments that you guys are making and now with Oppenheimer, on the platform, I know it's tough to predict, but do you see some areas that yes, like higher fee, like momentum or trends versus some of the areas that are going to pressure that fee rate overtime.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Mike Carrier,question,2019-10-23 09:00:00,2019-10-23,09:00:00
2174,2621,,"Again, on behalf of Loren, Greg and myself, thank you for your time and appreciate the questions and the dialogues.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,presentation,2019-10-23 09:00:00,2019-10-23,09:00:00
2175,4781,,C&I loans were up $2 billion with broad based growth in corporate and investment banking and the purchases of CLOs in loan form in the credit investment portfolio.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
2176,1239,,"Compared to our original outlook, we've seen Power stabilize, lower restructuring, and interest expense, and better management of headwinds.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2177,415,,"Andy, if we did anything, it definitely would be in that kind of 2% range, but no decisions have been made.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
2178,3810,, Great.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Heath Terry,question,2019-10-24 08:00:00,2019-10-24,08:00:00
2179,982,,I'll now hand the call back over the company for any closing comments or remarks.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Operator,operator_instruction,2019-08-22 17:00:00,2019-08-22,17:00:00
2180,1164,,Operating profit of negative $98 million was down $240 million with segment margins of negative 2%.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
2181,1779,,We’ve also been able to find more and more opportunities to reuse without impacting our customers view of vehicle is being all-new especially when you look at some of the architectural components.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
2182,4689,,We're just trying to give a little bit of extra color.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",David Bergman,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
2183,2707,,"This reflects growing adoption of next-generation AI cockpit solutions and autonomous vehicle development projects, including one particularly sizable development services transaction that was recognized in the quarter.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,presentation,2019-08-15 17:30:00,2019-08-15,17:30:00
2184,586,,"We're delivering world-class AI with Einstein, Salesforce Einstein in Customer 360.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2185,595,,We now have 1.5 million learners changing their careers and changing their lives on Trailhead.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Marc Benioff,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
2186,1811,," I think there's definitely months where you see some competitive activity and then it normalizes and so on, but we're launching, we're going with our cadence.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
