call_datetime,base_date,base_day_of_week,call_date,call_section,call_time,call_title,id,next_date,sentence,sentiment,speaker,ticker
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",304,2019-10-23 00:00:00,"So, we have gotten great response to the carne asada initiative.",,Brian Niccol,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2940,2019-08-16 00:00:00,"And so, when we’re able to deploy into data centers as quickly as we do, I think we kind of lose sight of how hard it is to do that in the first place.",,Jen-Hsun Huang,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3631,2019-10-31 00:00:00,"Then there is a significant work in progress around inventory routines and automation, the food prep test that we do backroom optimization.",,Roz Brewer,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2697,2019-08-16 00:00:00,"With this announcement, NVIDIA will accelerate all major CPU architectures, including x86, POWER and ARM.",,Colette Kress,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3271,2019-10-31 00:00:00,"This demonstrates that we are executing very well from an operational perspective, underpinned by continued focus in discipline.",,Pat Grismer,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2677,2019-08-16 00:00:00,"For example, in retail, Wal-Mart is using NVIDIA GPUs to run some of its product demand forecasting models, slashing the time to do so in just 4 hours from several weeks on CPUs.",,Colette Kress,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,presentation,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",107,2019-10-23 00:00:00,Both these rates are lower or below our full year guidance range due to the recognition of excess tax benefits on stock-based compensation during the quarter.,,Jack Hartung,CMG
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",120,2019-10-23 00:00:00,I’m just trying to get a handle around the new unit guidance.,,Katherine Fogertey,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2847,2019-08-16 00:00:00,The next phase of AI is what we call vertical industry enterprise AI.,,Jen-Hsun Huang,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",3064,2019-08-16 00:00:00,"A large number of gaming laptops are rolling out, and our new Studio platform is reaching the large underserved community of creators.",,Jen-Hsun Huang,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",364,2019-10-23 00:00:00,We wanted to make sure we had a product that our operators could execute.,,Brian Niccol,CMG
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",872,2019-08-23 00:00:00, Yes.,,Mark Hawkins,CRM
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",898,2019-08-23 00:00:00,I spent about a four-week trip where I was in Japan.,,Keith Block,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3301,2019-10-31 00:00:00,And to do that we've really sharpened the focus on the elements that Roz mentioned and are executing with discipline.,,Kevin Johnson,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2941,2019-08-16 00:00:00,"The last time a new processor entered into a data center was an x86 Xeon, and you just don’t bring processors in the data centers that frequently or that easily.",,Jen-Hsun Huang,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3355,2019-10-31 00:00:00,And just beyond the comp performance we talk a lot about the acceleration of the store footprint and we had record new stores opened in the quarter.,,John Culver,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",791,2019-08-23 00:00:00,And I think that for us certainly we started just with Salesforce automation.,,Marc Benioff,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3134,2019-10-31 00:00:00,"This is an important growth driver because we know from experience, that when customers join Starbucks Rewards their spend level with Starbucks increases meaningfully.",,Kevin Johnson,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",700,2019-08-23 00:00:00,For EPS we're updating our FY 2020 GAAP diluted EPS of $0.28 to $0.30 and our non-GAAP diluted EPS of $2.82 to $2.84.,,Mark Hawkins,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3112,2019-10-31 00:00:00,"And have laid the groundwork for what we expect will be another year of strong operating performance, in fiscal 2020.",,Kevin Johnson,SBUX
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3225,2019-10-31 00:00:00,"Adjusting for all these items, consolidated non-GAAP operating margin was up 40 basis points, reflecting the benefits of sales leverage and productivity improvements, partially offset by nontax reform-funded investments in our partners, technology, product innovation and stores.",,Pat Grismer,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",770,2019-08-23 00:00:00,We do make tradeoffs between our organic growth and margin.,,Mark Hawkins,CRM
2019-10-22 16:30:00,2019-10-22,,2019-10-22,presentation,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",55,2019-10-23 00:00:00,This brings me to the evergreen topic of operational excellence.,,Brian Niccol,CMG
2019-10-22 16:30:00,2019-10-22,,2019-10-22,operator_instruction,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",115,2019-10-23 00:00:00, Thank you.,,Operator,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3186,2019-10-31 00:00:00,"And third, we remain fully committed to our long-term model of double-digit non-GAAP EPS growth.",,Pat Grismer,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,operator_instruction,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",3073,2019-08-16 00:00:00,You may now disconnect.,,Operator,NVDA
2019-08-22 17:00:00,2019-08-22,,2019-08-22,question,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",921,2019-08-23 00:00:00,Thanks.,,Richard Davis,CRM
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",187,2019-10-23 00:00:00,"The carne asada’s more expensive, a cut of meat.",,Brian Niccol,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3185,2019-10-31 00:00:00,"Second, we are confident in our ability to deliver non-GAAP operating income growth of 8% to 10% in fiscal 2020, underpinned by revenue growth of 6% to 8% demonstrating modest margin expansion even as we continue to invest for the long term.",,Pat Grismer,SBUX
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3264,2019-10-31 00:00:00,"Excluding the increase in our effective tax rate as we lap certain items that benefited fiscal 2019, this equates to expected non-GAAP EPS growth of 11% to 13% in fiscal 2020 consistent with our ongoing model of at least 10% EPS growth.",,Pat Grismer,SBUX
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3163,2019-10-31 00:00:00,"And looking ahead, we plan to be in 50 global markets in the first half of 2020.",,Kevin Johnson,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2937,2019-08-16 00:00:00,"The software of building these systems, large-scale systems, is really, really hard.",,Jen-Hsun Huang,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2936,2019-08-16 00:00:00,"And so, you could just imagine the amount of software that’s built on top of Volta and all the Tensor Cores and all the GPUs connected with NVLink and the large number of nodes that are connected to build supercomputers.",,Jen-Hsun Huang,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",236,2019-10-23 00:00:00,"I know you can tell me if I’m right on that, but if it did ramp up, why?",,David Palmer,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",3043,2019-08-16 00:00:00, Hi guys.,,Stacy Rasgon,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",311,2019-10-23 00:00:00,"The idea of Food With Integrity, the idea of customization, the idea of speed, and then obviously putting that all together at a really reasonable price, it’s something that’s very sticky for the Chipotle business.",,Brian Niccol,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3116,2019-10-31 00:00:00,"Now I'm very proud of the progress the team has made against our three focused initiatives to accelerate growth in our U.S. business, enhancing the in-store experience, delivering relevant beverage innovation, and driving digital relationships.",,Kevin Johnson,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",3052,2019-08-16 00:00:00," So, to answer your question here, Stacy, on what we refer to when we’re discussing the broad-based growth is the substantial expansion that we have on the types of customers and the industries that we are now approaching.",,Colette Kress,NVDA
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",607,2019-08-23 00:00:00,"It comes out on October 15, so you can preorder your book now and I hope you'll get a chance to read it.",,Marc Benioff,CRM
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",846,2019-08-23 00:00:00,But those other areas are the key areas that we're focused on.,,Mark Hawkins,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3295,2019-10-31 00:00:00,"And that helped immensely in addition to the work that we've done to free up the work and the administrative work of our partners in the stores so that they can engage with the customers, allowed them to have great interactions and we were able to see that in all dayparts.",,Roz Brewer,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2868,2019-08-16 00:00:00,Thanks very much for taking the questions.,,Toshiya Hari,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3099,2019-10-31 00:00:00,"In the fourth quarter, Starbucks delivered revenue growth of 10% excluding the 3% impact of streamline activities and foreign exchange led by global comp sales growth of 5% and net store growth of 7% year-over-year.",,Kevin Johnson,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",563,2019-08-23 00:00:00,"But behind all of those things is the customer and certainly all the customers that I'm working with here in Geneva, all the customers that we work with around the world, well, they realized that behind all that Fourth Industrial Revolution is their customer and that they need to build that Customer 360 platform.",,Marc Benioff,CRM
2019-10-22 16:30:00,2019-10-22,,2019-10-22,operator_instruction,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",418,2019-10-23 00:00:00,Please go ahead.,,Operator,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2874,2019-08-16 00:00:00,The sequential improvement that you’re guiding to is a pretty significant number.,,Toshiya Hari,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3464,2019-10-31 00:00:00,And we'll continue to see that as we get into fiscal year 2020.,,Roz Brewer,SBUX
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",437,2019-10-23 00:00:00,Thanks.,,Gregory Frankfurt,CMG
2019-10-22 16:30:00,2019-10-22,,2019-10-22,presentation,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",518,2019-10-23 00:00:00,Take care.,,A - Brian Niccol,CMG
2019-08-22 17:00:00,2019-08-22,,2019-08-22,operator_instruction,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",993,2019-08-23 00:00:00, Thank you.,,Operator,CRM
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2682,2019-08-16 00:00:00,AI computing leadership is a high priority for NVIDIA.,,Colette Kress,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2987,2019-08-16 00:00:00,thank you.,,Joe Moore,NVDA
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",534,2019-08-23 00:00:00,Reconciliations between our GAAP and non-GAAP results and guidance can be found in our earnings press release.,,John Cummings,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3512,2019-10-31 00:00:00,"One is the sale of our ownership interest in Thailand in fiscal 2019, and how that extends then, with its impact into fiscal 2020.",,Pat Grismer,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2818,2019-08-16 00:00:00,Does it go at a different phase?,,Vivek Arya,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2812,2019-08-16 00:00:00,"Again, on the data center side, Jensen, when I look back between – 2015 to 2018, your data center business essentially grew 10x.",,Vivek Arya,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",175,2019-10-23 00:00:00,"Especially, because you have a traffic-driven comp, there’s not a lot of price in there.",,Sara Senatore,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3463,2019-10-31 00:00:00,So we're still seeing improvement in growth in our relationships and our digital platforms.,,Roz Brewer,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,question,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",946,2019-08-23 00:00:00,Thanks.,,Brad Zelnick,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3118,2019-10-31 00:00:00,And we intend to build on this momentum in the year ahead.,,Kevin Johnson,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",616,2019-08-23 00:00:00,They're asking us about the future of their industries.,,Keith Block,CRM
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",955,2019-08-23 00:00:00,I'll add to – I do think our customers are driving us here because service defines their brand.,,Bret Taylor,CRM
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",194,2019-10-23 00:00:00, Thank you.,,Sara Senatore,CMG
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",909,2019-08-23 00:00:00,"So the one thing that is very, very clear to me is that whatever is going on around the world we see a buying environment.",,Keith Block,CRM
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",368,2019-10-23 00:00:00,"And then our operators, to their credit have done job in executing and the feedback we’re getting from consumers, both new users and existing consumers, is they love the product.",,Brian Niccol,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2930,2019-08-16 00:00:00,We gamers could churn products quickly because they’re bought and sold one at a time.,,Jen-Hsun Huang,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,question,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2951,2019-08-16 00:00:00, Thank you very much.,,Matt Ramsay,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",216,2019-10-23 00:00:00, Yes.,,Brian Niccol,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3137,2019-10-31 00:00:00,"I want to highlight another very important element of our digital strategy, artificial intelligence.",,Kevin Johnson,SBUX
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3612,2019-10-31 00:00:00,"And I think that is the significant reason why we're seeing transaction traffic growth, we're seeing comp growth and we're seeing momentum across all aspects of Starbucks.",,Kevin Johnson,SBUX
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",460,2019-10-23 00:00:00,Are they new users or they lapsed customers and just maybe a little bit more detail.,,Peter Saleh,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2636,2019-08-16 00:00:00,It can’t be reproduced or transcribed without our prior written consent.,,Simona Jankowski,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",267,2019-10-23 00:00:00, Great.,,David Palmer,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2887,2019-08-16 00:00:00,"Currently, it’s not that.",,Jen-Hsun Huang,NVDA
2019-10-30 16:30:00,2019-10-30,,2019-10-30,answer,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3287,2019-10-31 00:00:00," David, thanks for the question.",,Kevin Johnson,SBUX
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",817,2019-08-23 00:00:00,"And part of our ecosystem is really encompassing with our classic firms that we do business with like the Accentures, and the PWCs and the Deloitte to the world who are just well processed, but how do we extend that community to drive success for our customers everywhere in the world.",,Keith Block,CRM
2019-08-22 17:00:00,2019-08-22,,2019-08-22,answer,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",769,2019-08-23 00:00:00,Over time as you can see over the last several years we've been expanding that.,,Mark Hawkins,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,presentation,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3084,2019-10-31 00:00:00,"This conference call will include forward-looking statements, which are subject to various risks and uncertainties that could cause our actual results to differ materially from these statements.",,Durga Doraisamy,SBUX
2019-10-22 16:30:00,2019-10-22,,2019-10-22,question,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",234,2019-10-23 00:00:00,Good evening.,,David Palmer,CMG
2019-10-30 16:30:00,2019-10-30,,2019-10-30,operator_instruction,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3077,2019-10-31 00:00:00,All lines have been placed on mute to prevent any background noise.,,Operator,SBUX
2019-10-22 16:30:00,2019-10-22,,2019-10-22,operator_instruction,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",1,2019-10-23 00:00:00,All participants will be in a listen-only mode.,,Operator,CMG
2019-08-15 17:30:00,2019-08-15,,2019-08-15,answer,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",3056,2019-08-16 00:00:00,"So, we believe that our continued growth with the industries is important for us for the long term to expand the use of AI and we are just really pleased with what we are seeing in that growth this quarter.",,Colette Kress,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2722,2019-08-16 00:00:00,"We expect revenue to be $2.9 billion, plus or minus 2%.",,Colette Kress,NVDA
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2653,2019-08-16 00:00:00,Ray tracing is taking the gaming industry by storm and have quickly come to define the modern era of computer graphics.,,Colette Kress,NVDA
2019-10-22 16:30:00,2019-10-22,,2019-10-22,answer,16:30:00,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",210,2019-10-23 00:00:00,Because we’ll have a meaningful database with meaningful numbers of users and I think we’re learning really quickly and figuring out what really does result in behavior changes that rewards people and at the same time rewards the business with incremental transactions and incremental sales.,,Brian Niccol,CMG
2019-08-22 17:00:00,2019-08-22,,2019-08-22,presentation,17:00:00,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",671,2019-08-23 00:00:00,"So where MuleSoft now on the base period, the rate of growth of platform and other moderated in Q1 to Q2 as expected.",,Mark Hawkins,CRM
2019-10-30 16:30:00,2019-10-30,,2019-10-30,question,16:30:00,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",3549,2019-10-31 00:00:00,I know in the past you've talked about the digital information you have now on people who are not yet rewards members and I think you've given that number in the past.,,Sharon Zackfia,SBUX
2019-08-15 17:30:00,2019-08-15,,2019-08-15,presentation,17:30:00,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",2689,2019-08-16 00:00:00,"Every month, we publish new optimization and performance improvements to CUDA-X AI libraries, supporting every AI framework and development environment.",,Colette Kress,NVDA
